date,forecast,lower_bound,upper_bound
2020-11-29 13:00:00+00:00,214.24925600333336,-7368.498558436707,7796.997070443374
2020-11-29 14:00:00+00:00,215.41447845679852,-7368.6900394493505,7799.518996362948
2020-11-29 15:00:00+00:00,219.22537859469006,-7366.235600123328,7804.686357312709
2020-11-29 16:00:00+00:00,225.4258981865497,-7361.391298819252,7812.243095192352
2020-11-29 17:00:00+00:00,226.09433117270456,-7362.078841726834,7814.267504072242
2020-11-29 18:00:00+00:00,223.2512289395111,-7366.2776775896355,7812.780135468657
2020-11-29 19:00:00+00:00,219.29128572494812,-7371.593112299484,7810.175683749381
2020-11-29 20:00:00+00:00,216.0005089146815,-7376.239138600406,7808.240156429769
2020-11-29 21:00:00+00:00,214.28085203661482,-7379.313803094068,7807.875507167299
2020-11-29 22:00:00+00:00,211.2433725192119,-7383.706048481465,7806.192793519889
2020-11-29 23:00:00+00:00,208.21511802303996,-7388.088827231352,7804.519063277433
2020-11-30 00:00:00+00:00,205.38230668493944,-7392.282387494501,7803.047000864379
2020-11-30 01:00:00+00:00,202.98700599279027,-7396.039415552341,7802.013427537922
2020-11-30 02:00:00+00:00,201.9466218455015,-7398.4413588577145,7802.334602548718
2020-11-30 03:00:00+00:00,203.91943577427682,-7397.8298649126755,7805.66873646123
2020-11-30 04:00:00+00:00,208.4960688019025,-7394.614308418563,7811.606446022369
2020-11-30 05:00:00+00:00,214.64391805341927,-7389.827292108066,7819.115128214904
2020-11-30 06:00:00+00:00,218.49545314362143,-7387.3363464802205,7824.3272527674635
2020-11-30 07:00:00+00:00,219.93072460725799,-7387.261421129872,7827.122870344388
2020-11-30 08:00:00+00:00,219.99966676528172,-7388.552581866527,7828.55191539709
2020-11-30 09:00:00+00:00,219.17454122847093,-7390.737567209816,7829.086649666758
2020-11-30 10:00:00+00:00,217.6279905751599,-7393.643734711696,7828.899715862016
2020-11-30 11:00:00+00:00,216.4118587972283,-7396.219240510464,7829.04295810492
2020-11-30 12:00:00+00:00,215.01996229320724,-7398.97026833765,7829.010192924064
2020-11-30 13:00:00+00:00,214.7534501063404,-7400.5956692799555,7830.102569492636
2020-11-30 14:00:00+00:00,215.91867255980557,-7400.78909314403,7832.626438263641
2020-11-30 15:00:00+00:00,219.7295726976971,-7398.336597015494,7837.795742410888
2020-11-30 16:00:00+00:00,225.93009228955674,-7393.494239254403,7845.354423833515
2020-11-30 17:00:00+00:00,226.5985252757116,-7394.183726049908,7847.3807766013315
